DATAFLOW,LAST UPDATE,freq,c_dest,purpose,duration,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI,TOTAL,N_GE1,NR,SK,2022,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI,TOTAL,N_GE1,NR,SK,2023,105183,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI,TOTAL,N_GE1,NR,UK,2012,3997813,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI,TOTAL,N_GE1,NR,UK,2013,3918027,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,AL,2017,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,AL,2019,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,AL,2020,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,AT,2012,470212,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,AT,2013,382487,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,AT,2014,285853,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,AT,2015,238533,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,AT,2016,330244,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,AT,2017,318946,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,AT,2018,365338,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,AT,2019,371432,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,AT,2020,96567,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,AT,2021,75893,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,AT,2022,373147,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,AT,2023,371602,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,BE,2012,132511,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,BE,2013,255388,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,BE,2014,232525,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,BE,2015,208225,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,BE,2016,314921,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,BE,2017,279071,b
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,BE,2018,301213,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,BE,2019,402912,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,BE,2020,70635,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,BE,2021,106314,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,BE,2022,228486,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,BE,2023,255340,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,BG,2012,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,BG,2013,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,BG,2014,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,BG,2015,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,BG,2016,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,BG,2017,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,BG,2018,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,BG,2019,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,BG,2020,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,BG,2021,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,BG,2022,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,BG,2023,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,CH,2012,390089,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,CH,2013,433514,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,CH,2014,456792,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,CH,2015,498820,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,CH,2016,510031,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,CH,2017,611019,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,CH,2018,459138,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,CH,2019,627503,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,CH,2020,211126,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,CH,2021,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,CH,2022,240216,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,CY,2012,80184,b
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,CY,2013,78737,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,CY,2014,90738,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,CY,2015,76543,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,CY,2016,74029,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,CY,2017,117170,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,CY,2018,112062,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,CY,2019,127678,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,CY,2020,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,CY,2021,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,CY,2022,101309,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,CY,2023,159081,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,CZ,2012,132534,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,CZ,2013,114786,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,CZ,2014,93919,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,CZ,2015,96874,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,CZ,2016,152210,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,CZ,2017,136687,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,CZ,2018,193168,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,CZ,2019,191479,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,CZ,2020,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,CZ,2021,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,CZ,2022,121822,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,CZ,2023,170048,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,DE,2012,3855327,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,DE,2013,4096644,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,DE,2014,3806919,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,DE,2015,3389477,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,DE,2016,4924117,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,DE,2017,5144144,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,DE,2018,5338086,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,DE,2019,5506653,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,DE,2020,1013953,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,DE,2021,1037308,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,DE,2022,2784113,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,DE,2023,4651714,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,DK,2012,373497,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,DK,2013,308316,b
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,DK,2014,423162,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,DK,2015,352928,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,DK,2016,319756,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,DK,2017,364192,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,DK,2018,229882,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,DK,2019,459960,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,DK,2020,209221,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,DK,2021,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,DK,2022,150120,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,EA20,2012,7874293,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,EA20,2013,8087393,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,EA20,2014,8055496,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,EA20,2015,7765211,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,EA20,2016,9033025,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,EA20,2017,10038601,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,EA20,2018,10941814,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,EA20,2019,11406827,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,EA20,2020,2546716,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,EA20,2021,1981593,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,EA20,2022,5854466,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,EA20,2023,9453632,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,EE,2012,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,EE,2013,39162,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,EE,2014,49131,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,EE,2015,40302,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,EE,2016,42005,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,EE,2017,45057,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,EE,2018,107906,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,EE,2019,76070,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,EE,2020,37509,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,EE,2021,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,EE,2022,29373,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,EE,2023,53864,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,EL,2012,21719,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,EL,2013,19314,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,EL,2014,16121,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,EL,2015,16310,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,EL,2016,36156,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,EL,2017,24185,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,EL,2018,36343,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,EL,2019,37059,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,EL,2020,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,EL,2021,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,EL,2022,38995,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,EL,2023,41274,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,ES,2012,307620,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,ES,2013,198113,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,ES,2014,327666,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,ES,2015,400644,b
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,ES,2016,432517,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,ES,2017,501546,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,ES,2018,494076,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,ES,2019,418555,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,ES,2020,115901,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,ES,2021,81577,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,ES,2022,303468,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,ES,2023,629777,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,EU27_2020,2012,9104746,e
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,EU27_2020,2013,9233802,e
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,EU27_2020,2014,9335994,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,EU27_2020,2015,9033856,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,EU27_2020,2016,10425751,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,EU27_2020,2017,12319569,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,EU27_2020,2018,12954327,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,EU27_2020,2019,13712698,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,EU27_2020,2020,3249003,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,EU27_2020,2021,2379103,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,EU27_2020,2022,6712013,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,EU27_2020,2023,10545365,e
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,FI,2012,375679,b
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,FI,2013,323184,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,FI,2014,312520,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,FI,2015,442217,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,FI,2016,370132,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,FI,2017,364516,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,FI,2018,458365,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,FI,2019,449337,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,FI,2020,176652,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,FI,2021,77690,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,FI,2022,174637,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,FI,2023,276736,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,FR,2012,1231684,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,FR,2013,1397044,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,FR,2014,1423848,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,FR,2015,1307250,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,FR,2016,1201503,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,FR,2017,1496500,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,FR,2018,1551944,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,FR,2019,1630784,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,FR,2020,543544,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,FR,2021,223381,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,FR,2022,740236,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,FR,2023,1176410,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,HR,2012,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,HR,2013,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,HR,2014,51375,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,HR,2015,92175,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,HR,2016,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,HR,2017,33158,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,HR,2018,21610,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,HR,2019,30972,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,HR,2020,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,HR,2021,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,HR,2022,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,HR,2023,20025,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,HU,2012,64400,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,HU,2013,71303,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,HU,2014,95474,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,HU,2015,106621,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,HU,2016,127509,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,HU,2017,132296,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,HU,2018,103745,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,HU,2019,163463,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,HU,2020,52034,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,HU,2021,61606,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,HU,2022,102042,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,HU,2023,124768,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,IE,2012,152832,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,IE,2013,112239,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,IE,2014,157711,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,IE,2015,140039,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,IE,2016,162786,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,IE,2017,177749,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,IE,2018,204307,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,IE,2019,230748,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,IE,2020,64473,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,ASI_OTH,TOTAL,N_GE1,NR,IE,2021,,u
